FECHA Y HORA;DEPARTAMENTO;LOCALIDAD;JURISDICCION;TIPO DE SINIESTRO;VEHICULO;ROL;EDAD;SEXO;FALLECIDO A LOS (DIAS);OTRO VEHICULO;LUGAR DEL SINIESTRO;X;Y
16/03/2015 18:15;TACUAREMBO;TACUAREMBO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;75;M;23;MOTO;GENERAL MANUEL ORIBE esq. ITUZAINGO;596103,6407;6491429,739
17/03/2015 11:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;1;CAMION;CAMINO MALDONADO esq. OSVALDO CRUZ;579926,0762;6143711,393
17/03/2015 14:47;CANELONES;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;0;CAMION;FRANCISCO ACU¥A DE FIGUEROA esq. GENERAL APARICIO SARAVIA;566212,0698;6178809,683
19/03/2015 07:10;FLORIDA;FLORIDA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;49;F;1;AUTO;DOCTOR ELIAS REGULES esq. NACIONAL F. SANCHEZ;570421,8848;6227028,741
19/03/2015 20:25;DURAZNO;DURAZNO;DEPARTAMENTAL;CAIDA;CARRO;PASAJERO;32;M;26;;CAMINO HORNOS a 500 m al norte de MATIAS DEL RIO;542987,4587;6307889,676
21/03/2015 05:50;MALDONADO;SAN CARLOS;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;43;M;1;;AVENIDA JOSE ENRIQUE RODO esq. CUATRO DE OCTUBRE;689228,5248;6147910,132
21/03/2015 05:50;MALDONADO;SAN CARLOS;DEPARTAMENTAL;DESPISTE;MOTO;PASAJERO;30;F;0;;AVENIDA JOSE ENRIQUE RODO esq. CUATRO DE OCTUBRE;689228,5248;6147910,132
22/03/2015 16:50;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;46;M;0;AUTO;AVENIDA OCHO DE OCTUBRE esq. PERNAS;578219,5024;6140254,367
22/03/2015 19:45;CANELONES;BARRIO COPOLA;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;35;M;0;CAMIONETA;CAMINO ALDABALDE esq. CALLE DIECISIETE METROS;569352,4187;6154165,033
23/03/2015 18:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;37;M;0;CAMION;CAMINO TOMKINSON esq. CAMINO CIBILS;566295,425;6144638,883
24/03/2015 12:44;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;42;F;0;CAMIONETA;CAMINO CIBILS esq. BELGICA;567144,58;6139842,604
24/03/2015 22:20;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;58;M;10;OMNIBUS;AVENIDA JOSE BELLONI esq. AVENIDA GENERAL FLORES;578537,8915;6145632,75
25/03/2015 06:00;MALDONADO;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;23;F;1;CAMIONETA;BOULEVARD GENERAL JOSE G. ARTIGAS esq. DOCTOR ROMAN BERGALLI;687485,3194;6135607,027
25/03/2015 07:25;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;27;M;0;AUTO;RAMBLA O HIGGINS esq. MISSOURI;582656,7658;6138092,158
25/03/2015 09:55;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;61;F;1;AUTO;CAMINO MALDONADO esq. FLORENCIA;581107,4951;6144909,97
25/03/2015 19:00;RIVERA;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;52;M;0;CAMIONETA;RUTA 5 km. 488;634616,3141;6569397,751
26/03/2015 09:37;CANELONES;SALINAS;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;74;M;1;CAMIONETA;RUTA INTERBALNEARIA km. 38,300;606148,5209;6151313,345
27/03/2015 01:30;COLONIA;N/C;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;40;M;1;;ZAPICAN esq. A AGUAS CORRIENTES;459906,8239;6190904,879
27/03/2015 19:50;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;32;M;0;OMNIBUS;RAMBLA REPUBLICA DEL PERU esq. MANUEL VICENTE PAGOLA;578186,8331;6136567,971
27/03/2015 18:05;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;23;M;0;CAMIONETA;AVENIDA DOCTOR CARLOS MARIA RAMIREZ esq. LEONARDO OLIVERA;569268,0959;6141025,253
27/03/2015 19:30;CERRO LARGO;RIO BRANCO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;45;M;1;;AVENIDA CENTENARIO esq. JOSE HILARIO URIARTE;839324,8243;6388027,133
28/03/2015 02:00;SALTO;SALTO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;20;M;1;;AVENIDA WILSON FERREIRA ALDUNATE esq. AVENIDA MANUEL PATULE;410054,1031;6524583,011
27/03/2015 23:40;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;59;F;0;AUTO;IGUA esq. MATAOJO;580507,8006;6139786,387
28/03/2015 19:50;FLORIDA;N/C;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;60;M;0;;CAMINO VECINAL PARAJE PIEDRAS COLORADAS;563400,8975;6269933,85
28/03/2015 15:30;SORIANO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;29;M;0;AUTO;RUTA 21 km. 284;373568,5691;6257956,576
29/03/2015 14:00;CANELONES;N/C;NACIONAL;CAIDA;MOTO;CONDUCTOR;19;M;1;;RUTA 33 km. 21,800;581521,1728;6154322,864
30/03/2015 19:30;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;30;M;0;AUTO;RAMBLA DOCTOR BALTASAR BRUM esq. DOCE DE DICIEMBRE;572458,4555;6140250,95
31/03/2015 07:15;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;0;CAMION;RUTA 5 km. 33;568284,5174;6168453,861
31/03/2015 17:28;PAYSANDU;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;14;M;1;CAMION;WILSON FERREIRA ALDUNATE esq. CALLE 99;401126,2112;6424503,435
31/03/2015 18:00;CANELONES;NEPTUNIA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;49;M;1;MOTO;ZAPICAN esq. LOS HORNEROS;603585,9672;6152113,737
02/04/2015 20:05;TACUAREMBO;PASO DE LOS TOROS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;30;M;1;MOTO;DIECIOCHO DE JULIO esq. VENANCIO BALSAMO;545026,7197;6369579,525
02/04/2015 19:00;SALTO;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;41;M;0;CAMIONETA;AVENIDA PASCUAL HARRIAGUE esq. DOCTOR WASHINGTON BELTRAN;409331,5564;6525964,641
03/04/2015 01:00;CANELONES;SAN LUIS;DEPARTAMENTAL;DESPISTE;CAMIONETA;PASAJERO;31;M;1;;GENERAL SIMON BOLIVAR esq. DIAGONAL ARGENTINA;630745,428;6150374,172
03/04/2015 18:10;MALDONADO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;61;M;2;AUTO;RUTA INTERBALNEARIA km. 123;675887,9211;6139307,445
04/04/2015 23:30;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;28;M;0;;DOCTOR JOSE MARIA SILVA esq. RAMBLA COSTANERA;574492,0743;6144126,666
05/04/2015 06:45;CERRO LARGO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;77;M;1;AUTO;RUTA 8 km. 430;768134,3924;6445332,881
05/04/2015 06:45;CERRO LARGO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;73;F;0;AUTO;RUTA 8 km. 430;768134,3924;6445332,881
05/04/2015 14:35;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;75;M;0;AUTO;RAMBLA COSTANERA esq. CALLE 70;594580,6105;6144074,232
05/04/2015 19:00;SORIANO;N/C;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;57;M;0;;RUTA 2 km. 215;445539,9905;6274708,77
06/04/2015 01:55;FLORES;TRINIDAD;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;24;M;1;;PANCHO LOPEZ esq. APARICIO SARAVIA;509466,4588;6290216,062
06/04/2015 09:25;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;F;0;OMNIBUS;CARLOS OTT esq. CAMINO COLMAN;569845,5987;6148358,241
07/04/2015 17:50;MONTEVIDEO;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;85;M;6;AUTO;RUTA DE ACCESO esq. CAMAMBU;569910,0397;6140832,701
08/04/2015 16:50;PAYSANDU;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;86;M;1;CAMION;RUTA 3 km. 364,900;406387,6045;6410443,867
09/04/2015 12:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;36;M;1;OMNIBUS;RANCAGUA esq. SANTIAGO FIGUEREDO;575827,2529;6144047,818
10/04/2015 03:00;TACUAREMBO;TACUAREMBO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;50;M;1;;DIECIOCHO DE JULIO esq. AGUSTIN TORRES MEDEIROS;595165,2356;6489509,848
11/04/2015 08:00;DURAZNO;DURAZNO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;31;M;4;;AV. CIRCUNVALACION esq. ARROSPIDE;543604,2037;6306651,424
11/04/2015 05:02;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;18;M;0;;JOSE MARMOL esq. AMEGHINO;570171,1811;6142170,904
11/04/2015 21:15;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;MOTO;PASAJERO;21;M;15;MOTO;CAMINO CARLOS LOPEZ esq. RUTA CESAR MAYO GUTIERREZ;570946,9732;6149535,451
11/04/2015 18:59;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;31;M;1;AUTO;GRECIA esq. JAPON;568436,6649;6140553,928
12/04/2015 19:40;RIO NEGRO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;22;M;0;CAMION;RUTA 2 km. 301;387204,0761;6329626,283
13/04/2015 19:40;ROCHA;N/C;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;39;F;0;CAMIONETA;CAMINO DE ACCESO A LA BARRA Km 4,800;830777,1781;6259240,906
16/04/2015 19:00;SAN JOSE;CIUDAD DEL PLATA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;31;M;0;CAMION;ESPA¥A esq. ALMERIA;555073,0986;6153315,32
17/04/2015 12:30;FLORIDA;FRAY MARCOS;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;64;M;0;CAMION;UTE 3 esq. FLORIDA y RUTA 7;616964,5592;6215479,836
17/04/2015 12:50;ROCHA;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;28;F;0;;RUTA 9 km. 300,700;816654,7498;6231684,019
17/04/2015 12:50;ROCHA;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;26;F;0;;RUTA 9 km. 300,700;816654,7498;6231684,019
18/04/2015 05:40;COLONIA;NUEVA HELVECIA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;AUTO;BERNA esq. TREINTA Y TRES;478523,7405;6206303,44
18/04/2015 12:50;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;57;M;0;CAMIONETA;CAMINO MALDONADO esq. MARBELLA;581634,7508;6145717,714
18/04/2015 00:00;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;75;F;13;MOTO;MONTES esq. ALEJANDRO PEON;597363,1273;6147617,497
21/04/2015 08:30;SALTO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;46;M;0;CAMIONETA;RUTA 3 km. 528,500;431152,8872;6559914,272
21/04/2015 16:45;RIVERA;PARAJE AMARILLO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;48;M;1;;CAMINO VECINAL DE PARAJE AMARILLO;680164,7643;6501940,724
22/04/2015 05:30;CERRO LARGO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;28;M;1;MOTO;RUTA 26 km. 3,200;771428,3622;6413702,332
22/04/2015 16:30;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION CON OBSTACULO;BICICLETA;CONDUCTOR;15;F;5;CAMION;CAMINO GEMINIS esq. CAPRICORNIO;581902,7874;6145441,464
24/04/2015 14:05;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;61;M;3;CAMIONETA;AVENIDA GENERAL RIVERA esq. COLOMBES;580775,2645;6138443,257
25/04/2015 17:15;CANELONES;CANELONES;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;83;F;0;TREN;AV.RIVERA esq. No encontrada;565951,8828;6180084,161
25/04/2015 19:00;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;14;M;0;CAMIONETA;RUTA 36 km. 31;562899,7681;6165726,959
25/04/2015 19:05;PAYSANDU;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;44;M;0;;COSTA RICA esq. PROYECTADA 86 NORTE;399095,624;6427984,727
27/04/2015 15:10;COLONIA;N/C;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;70;M;0;;RUTA 53 km. 1,700;482018,8653;6218380,993
27/04/2015 21:00;PAYSANDU;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;50;M;1;CAMIONETA;RUTA 90 km. 48,500;442289,2219;6416234,916
27/04/2015 22:10;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;74;M;0;AUTO;RUTA 66 km. 24,100;578487,5513;6158496,73
28/04/2015 22:35;MALDONADO;MALDONADO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;18;F;1;;AVENIDA DEL CABILDO esq. ANTONIO CORTES;686443,0474;6134030,086
29/04/2015 09:19;SORIANO;DOLORES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;55;M;1;MOTO;BOTINELLI esq. LOPEZ CRESPO;387010,9725;6288741,57
30/04/2015 21:41;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;37;M;0;AUTO;GENERAL AGUSTIN MU¥OZ esq. ADOLFO VAILLANT;569586,7376;6142324,604
02/05/2015 00:55;MALDONADO;N/C;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;33;M;0;MOTO;CAMINO PANTANAL;686004,826;6139558,801
02/05/2015 00:55;MALDONADO;N/C;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;31;M;1;MOTO;CAMINO PANTANAL;686004,826;6139558,801
03/05/2015 09:10;MALDONADO;PIRIAPOLIS;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;21;M;1;;RUTA 37 esq. GABOTO;658125,6244;6142733,519
03/05/2015 11:40;TACUAREMBO;TACUAREMBO;DEPARTAMENTAL;CAIDA;BICICLETA;CONDUCTOR;49;M;6;;GENERAL MANUEL ORIBE esq. WASHINGTON BELTRAN;595896,7087;6491210,102
05/05/2015 22:03;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;53;M;0;CAMIONETA;RUTA 101 km. 30;594160,359;6154164,6
06/05/2015 08:22;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;26;M;0;AUTO;JOSE ANTONIO CABRERA esq. FELIPE SANGUINETTI;578166,104;6139971,04
08/05/2015 19:00;CANELONES;N/C;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;M;0;AUTO;CAMINO LOS AROMOS esq. CAMINO VENTURA;590554,0761;6150367,873
09/05/2015 05:35;SAN JOSE;N/C;NACIONAL;CAIDA;MOTO;CONDUCTOR;23;M;0;;RUTA 1 km. 85,700;507945,1873;6187607,582
09/05/2015 05:50;CANELONES;MONTES DE SOLYMAR;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;23;F;0;CAMION;AVENIDA INGENIERO LUIS GIANNATTASIO esq. AVENIDA HORACIO GARCIA LAGOS;595571,5983;6146421,313
09/05/2015 05:50;CANELONES;MONTES DE SOLYMAR;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;23;F;0;CAMION;AVENIDA INGENIERO LUIS GIANNATTASIO esq. AVENIDA HORACIO GARCIA LAGOS;595571,5983;6146421,313
09/05/2015 05:50;CANELONES;MONTES DE SOLYMAR;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;27;M;0;CAMION;AVENIDA INGENIERO LUIS GIANNATTASIO esq. AVENIDA HORACIO GARCIA LAGOS;595571,5983;6146421,313
10/05/2015 05:45;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;52;M;1;AUTO;AVENIDA MILLAN esq. VILARDEBO;574256,7346;6140372,951
10/05/2015 21:00;ARTIGAS;BELLA UNION;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;3;M;1;MOTO;CAMINO FRANQUIA;443484,1924;6653553,293
10/05/2015 13:50;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;52;M;23;AUTO;CAMINO CORRALES esq. TORRICELLI;576640,614;6143933,403
11/05/2015 18:30;MALDONADO;MALDONADO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;80;F;11;MOTO;DIECIOCHO DE JULIO esq. TRES DE FEBRERO;686495,4419;6134732,875
08/05/2015 15:08;SORIANO;N/C;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;0;F;0;;RUTA 105 km. 44,500;426074,9695;6292699,764
15/05/2015 16:30;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;M;1;OMNIBUS;MANUEL CALLEROS esq. GRONARDO;579109,7899;6142791,893
16/05/2015 13:30;SALTO;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;36;M;0;AUTO;AVENIDA SOLARI esq. PASCUAL HARRIAGUE;407654,649;6524323,264
16/05/2015 17:32;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;43;M;1;MOTO;RAMBLA PRESIDENTE WILSON esq. RAMBLA MAHATMA GANDHI;576598,7104;6134500,008
16/05/2015 14:10;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;32;M;0;CAMION;RUTA 8 km. 18,500;586677,9285;6151352,898
17/05/2015 00:00;PAYSANDU;LORENZO GEYRES;DEPARTAMENTAL;ATROPELLO DE PEATON;MOTO;CONDUCTOR;18;M;0;;TACUAREMBO esq. GUAVIYU;413326,4191;6450158,676
16/05/2015 20:40;CANELONES;SAN BAUTISTA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;22;M;1;CAMIONETA;RUTA 6 km. 63;595145,6829;6188613,818
16/05/2015 20:30;SAN JOSE;N/C;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;43;M;0;AUTO;CAMINO MAURICIO  a 1 km. de RUTA 1;531075,6287;6167996,844
17/05/2015 05:30;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;49;M;5;AUTO;JOSE LLUPES esq. JUAN PANDIANI;571087,0841;6142773,597
17/05/2015 08:00;CANELONES;HIPODROMO;NACIONAL;CAIDA;MOTO;CONDUCTOR;23;M;1;;RUTA 75 km. 33,500;594741,5236;6159096,066
18/05/2015 18:19;CANELONES;MEDANOS DE SOLIMAR;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;60;F;1;MOTO;AVENIDA INGENIERO LUIS GIANNATTASIO esq. AVENIDA CENTRAL;598025,1509;6148003,293
22/05/2015 16:00;ROCHA;CHUY;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;N;M;0;CAMION;SAMUEL PRILIAC esq. TITO FERNANDEZ;829051,0787;6266087,14
22/05/2015 12:10;MONTEVIDEO;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;63;M;0;AUTO;RUTA 5 KM 1,600;567956,8109;6142109,894
